PER,ENT,CON,R_DEF,PA1,PA2_1,PA2_1_1,PA2_H_1,PA2_H_2,PA2_H_3,PA2_H_4,PA2_H_5,PA2_H_6,PA2_H_7,PA2_H_8,PA2_H_9,PA2_2,PA2_2_1,PA2_M_1,PA2_M_2,PA2_M_3,PA2_M_4,PA2_M_5,PA2_M_6,PA2_M_7,PA2_M_8,PA2_M_9,PA3_1,PA3_1_1,PA3_2,PA3_2_1,PA3_3,PA3_3_1,PA4_1,PA4_2,PA4_3,PA4_4,PB1,PB2,PB3,PC1_1,PC1_2,PC1_3,PC1_4,PC2,PC3,PC4,PC5_1,PC5_2,PC5_3,PC6,PC7,PD1,PD2,PD3,PE1,PE2,PE3,PE4,PE5,PE5_1,PE6,PE7,PE8,PE9,PE10,PE10_1,PE11,PE12,PE12_1,PE13,PE14_1,PE14_2,PE14_3,PE14_4,PE15,PE16,PE17,PE18,PE19_1,PE19_2,PF1,PF2,PF3_1,PF3_2,PF3_3,PF3_4,PF3_5,PF3_6,PF4_1,PF4_1_1,PF5,PF6_1,PF6_2,PF6_3,PF6_4,PF7,PF8,PF9,PF10,PF11,PF12,PF13,PF14,PF15_1,PF15_2,PF15_3,PF15_4,PF15_5,PF16,PG1,PG2,PG3_1,PG3_2,PG3_3,PG3_4,PG4,PG5_1,PG5_2,PG5_3,PG5_4,PG5_5,PG5_6,PG6_1,PG6_2,PG6_3,PG6_4,PG6_5,PG6_6,PG6_7,PG7,PG8,PG9,CLASE1,CLASE2,CLASE3,DISPOB,RAZ_DIS,POS_OCU,S_ACT,N_TRA,LOCAL,H_TRA_SR,A_SER_SAL,A_AUS_T,NO_TRA_HH,TRA_MEN,TRA_MAS,TRA_MEN35,PER_TRA,ING_DIS,F_VEN,INF_COV,POS_OCU2,S_ACT2,N_TRA2,LOCAL2,A_SER_SAL2,FAC_VIV,FAC_PER
320,06,06E12688,00,04,1,02,03,27,,,,,,,,2,02,27,02,,,,,,,,1,01,2,01,,,,2,,,1,27,6,1,,,,1,,,,,,,,,,,2622,2,1,1,2123,2,6,4,,,1,12,2,2,,,1,,,,1,1,,,2,,2,,,,,,,,,,,,,,,1,1,1,1,1,2,,,,,,,5,2,2,1,1,,,,1,,,,,5,,1,2,3,4,5,,,02,03,1,1,1,0,0,0,1,2,6,1,1,1,4,0,0,0,0,2,1,1,1,0,0,0,0,0,492,1527
320,06,06E12949,00,04,1,01,40,,,,,,,,,2,03,39,09,13,,,,,,,1,01,2,01,3,02,,2,,4,1,40,8,1,,,,1,,,,,,,,,,,2630,2,1,1,4881,6,6,4,,,1,48,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,3,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,,,,,2,3,4,5,,,01,06,1,1,1,0,0,0,1,6,6,1,4,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,465,1527
320,06,06E12417,00,02,,,,,,,,,,,,2,02,78,56,,,,,,,,,,2,02,,,,2,,4,2,78,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,,,,1,2,3,4,5,,,01,03,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,382,611
320,06,06E12677,00,04,1,02,52,27,,,,,,,,2,02,45,17,,,,,,,,1,02,2,01,3,01,,,,,1,50,2,1,,,,1,,,,,,,,,,,6121,2,2,1,1121,1,9,1,,,1,30,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,1,1,3,1,,,,,2,1,2,,,,,1,1,,,,,,1,2,3,4,,,,03,06,1,1,1,0,0,0,1,1,7,2,3,1,1,0,0,0,0,1,2,3,1,0,0,0,0,0,345,1317
320,06,06E12802,00,03,1,02,36,11,,,,,,,,2,01,18,,,,,,,,,1,02,,,3,01,,2,,,2,18,4,1,,,,1,,,,,,,,,,,5115,2,1,1,7221,6,5,3,,,1,10,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,1,3,3,,,,,5,2,2,2,,,,,1,1,,,,5,,1,2,3,4,5,,,02,05,1,1,1,0,0,0,1,6,5,1,1,2,1,0,0,0,0,2,2,3,1,0,0,0,0,0,452,922
320,14,06E12837,00,02,1,01,45,,,,,,,,,2,01,43,,,,,,,,,1,02,,,,,,2,,4,2,43,4,,,3,,1,,,,,,,,,,,9512,2,5,2,4632,5,1,5,4,6,1,05,1,,,,,2,,,4,2,1,1,3,,2,,,,,,,,,,,,,,,1,1,1,1,2,,,,,,,,5,2,2,1,,2,,,1,1,2,,,,,1,2,3,4,5,,,02,05,1,1,1,0,0,0,2,5,1,2,1,2,4,0,0,0,0,2,1,1,1,0,0,0,0,0,2644,5258
320,06,06E12979,00,05,1,01,47,,,,,,,,,2,04,32,16,16,09,,,,,,1,01,2,01,3,03,1,2,,4,1,47,8,1,,,,1,,,,,,,,,,,4222,2,1,1,5222,6,1,4,,,1,20,2,2,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,2,1,,,,,5,2,2,1,,,,4,1,1,2,,4,5,,1,2,3,4,5,,,02,05,1,1,1,0,0,0,1,6,1,1,2,2,1,0,0,0,0,2,1,2,1,0,0,0,0,0,854,1908
320,06,06E12633,00,02,1,01,37,,,,,,,,,2,01,35,,,,,,,,,1,02,,,,,1,2,3,4,1,37,9,1,,,,1,,,,,,,,,,,2321,2,1,1,6132,6,6,2,,,1,40,1,,,,1,,,,1,1,,,3,,1,1,1,,3,,5,,1,1,1,,,,4,1,1,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,4,,,1,2,3,4,5,,,02,07,1,1,1,0,0,0,1,6,6,1,4,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,629,764
320,14,06E12316,00,04,1,03,37,12,13,,,,,,,2,01,08,,,,,,,,,1,01,,,3,03,,,,,1,37,3,1,,,,1,,,,,,,,,,,7212,2,1,1,2370,4,6,4,,,1,40,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,,5,,1,2,3,4,5,,,02,06,1,1,1,0,0,0,1,4,6,1,4,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,5531,10376
320,06,06E12393,00,06,1,04,42,18,64,15,,,,,,2,02,63,42,,,,,,,,1,04,,,3,02,1,2,,4,2,63,2,,,3,,1,,,,,,,,,,,4111,2,5,1,4611,5,1,5,3,,1,60,1,,,,,2,,,4,2,7,,3,,2,,,,,,,,,,,,,,,1,2,1,2,2,,,,1,,,,,1,1,1,,2,,,1,1,,,,5,,1,2,3,4,5,,,04,07,1,1,1,0,0,0,2,5,1,1,5,2,4,0,0,0,0,1,1,1,1,0,0,0,0,0,396,1590
320,06,06E10174,00,02,1,01,26,,,,,,,,,2,01,23,,,,,,,,,1,01,2,01,,,,2,,,1,26,8,,2,,,2,,01,,,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,1,,,,5,,1,2,3,4,,,,02,05,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,350,764
320,06,06E10185,00,01,,,,,,,,,,,,2,01,77,,,,,,,,,,,2,01,,,,,,4,2,77,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,2,,,,,,,,,,,7,,,,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,289,305
320,06,06E10332,00,04,1,02,45,12,,,,,,,,2,02,36,11,,,,,,,,1,01,2,01,3,02,,2,,,1,45,2,,,3,,1,,,,,,,,,,,7121,2,4,2,2361,4,1,5,4,6,1,48,1,,,,,2,,,4,2,2,5,3,,2,,,,,,,,,,,,,,,1,2,1,2,2,,,,,,,,5,2,2,2,,,,,1,1,,,4,5,,1,,3,4,,,,01,06,1,1,1,0,0,0,2,4,1,2,4,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,492,1317
320,06,06E10357,00,04,1,02,01,33,,,,,,,,2,02,08,34,,,,,,,,1,01,2,02,3,01,,,,,1,33,3,1,,,,1,,,,,,,,,,,6114,2,2,2,1110,1,1,1,,,1,18,2,1,54,11,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,3,1,,,3,,,2,2,1,,2,3,,1,,2,,,,,1,2,3,4,5,,,02,06,1,1,1,0,0,0,1,1,1,2,2,2,1,4,2,0,1,2,1,1,1,0,0,0,0,0,492,1337
320,06,06E10426,00,01,1,01,57,,,,,,,,,,,,,,,,,,,,1,01,,,,,,,,,1,57,4,,,3,,1,,,,,,,,,,,6116,2,4,2,1110,1,1,1,,,1,60,1,,,,,2,,,4,2,7,,3,,2,,,,,,,,,,,,,,,1,2,1,2,2,,,,,,,,5,2,2,2,,,,,1,1,2,,,5,,1,,3,4,,,,01,05,1,1,1,0,0,0,2,1,1,2,5,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,264,381
320,06,06E10706,00,02,1,01,21,,,,,,,,,2,01,41,,,,,,,,,1,01,2,01,,,1,2,,,2,41,3,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,1,1,,,,5,,,,3,4,,,,02,06,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,629,620
320,06,06E10802,00,01,,,,,,,,,,,,2,01,72,,,,,,,,,,,2,01,,,,,,4,2,72,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,,,,,,,,,,7,,,,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,289,305
320,06,06E10845,00,06,1,04,54,99,99,99,,,,,,2,02,99,99,,,,,,,,1,06,,,,,,,,,1,54,2,1,,,,2,,14,,,3,4,1,2,1,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,,,,1,,3,4,,,,04,05,1,2,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,154,1976
320,06,06E11018,00,02,1,01,59,,,,,,,,,2,01,55,,,,,,,,,1,02,2,01,,,,,,,2,55,5,,,3,,1,,,,,,,,,,,7515,2,5,2,3110,3,1,5,4,5,1,40,1,,,,,2,,,4,2,2,5,3,,1,1,,,3,,,,2,,,,,,4,1,2,2,2,2,,,,,,,,5,2,2,2,,,,,1,1,2,,,,,,2,3,4,,,,02,06,1,1,1,0,0,0,2,3,1,2,4,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,350,615
320,06,06E11073,00,01,1,01,76,,,,,,,,,,,,,,,,,,,,1,01,,,,,,,,,1,76,3,1,,,,1,,,,,,,,,,,5313,2,1,1,8130,6,6,4,,,1,48,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,2,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,,,,,2,3,,,,,01,05,1,1,1,0,0,0,1,6,6,1,4,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,264,334
320,06,06E11138,00,02,1,01,69,,,,,,,,,2,01,40,,,,,,,,,,,2,02,,,,,,,1,69,3,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,,,,,,3,4,,,,01,02,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,350,770
320,06,06E11360,00,04,1,01,56,,,,,,,,,2,03,50,30,07,,,,,,,1,02,2,01,3,01,,2,,,2,50,2,1,,,,1,,,,,,,,,,,9622,2,1,1,7210,6,6,4,,,1,48,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,1,2,3,,,,,5,2,2,2,,,,,1,1,,,,5,,,2,3,4,,,,02,05,1,1,1,0,0,0,1,6,6,1,4,1,1,0,0,0,0,2,2,3,1,0,0,0,0,0,377,1060
320,20,06E11996,00,06,1,02,99,99,,,,,,,,2,04,22,99,99,99,,,,,,1,02,2,01,3,02,,,,,2,22,4,1,,,,1,,,,,,,,,,,4211,2,1,1,4651,5,1,5,3,,1,48,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,,5,,1,,3,4,,,,03,05,1,1,1,0,0,0,1,5,1,1,4,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,544,2528
320,06,06E11688,00,04,1,02,49,17,,,,,,,,2,02,43,15,,,,,,,,1,02,2,01,3,02,1,2,,,1,49,2,1,,,,1,,,,,,,,,,,2662,2,1,1,4881,6,6,4,,,1,45,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,,5,,1,2,3,4,,,,02,05,1,1,1,0,0,0,1,6,6,1,4,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,886,1317
320,06,06E12060,00,02,1,01,99,,,,,,,,,2,01,99,,,,,,,,,1,02,,,,,,2,,,1,99,8,1,,,,1,,,,,,,,,,,9999,2,1,1,9312,7,6,3,,,1,48,1,,,,1,,,,2,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,2,,,5,,,2,3,4,,,,02,05,1,1,1,0,0,0,1,7,6,1,4,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,350,764
320,06,06E12638,00,03,1,02,27,05,,,,,,,,2,01,27,,,,,,,,,1,01,2,01,3,01,,2,,,2,27,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,2,,4,5,,1,2,3,4,,,,01,06,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,452,916
320,14,06E12885,00,04,1,01,16,,,,,,,,,2,03,12,09,35,,,,,,,1,01,2,03,3,03,1,2,,,2,35,0,1,,,,1,,,,,,,,,,,9411,2,1,1,7221,6,3,5,3,,1,24,1,,,,1,,,,4,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,1,1,3,,,,,5,2,2,2,,,,,1,1,2,,4,5,,1,2,3,4,5,,,02,04,1,1,1,0,0,0,1,6,3,1,2,2,1,0,0,0,0,2,2,3,1,0,0,0,0,0,8904,9791
320,06,06E11479,00,01,1,01,21,,,,,,,,,,,,,,,,,,,,1,01,,,,,,,,4,1,21,2,1,,,,1,,,,,,,,,,,6114,2,2,2,1110,1,2,1,,,1,30,1,,,,1,,,,4,1,,,1,02,2,,,,,,,,,,,,,,,2,1,2,2,1,2,,,,,,,5,1,2,2,,,,,1,1,2,3,,,,1,2,3,4,5,,,01,06,1,1,1,0,0,0,1,1,2,2,3,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,264,329
320,06,06E11696,00,03,1,01,52,,,,,,,,,2,02,51,18,,,,,,,,1,01,2,01,3,01,1,2,,4,2,18,4,,,,4,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,4,1,1,,,4,5,,1,2,3,4,5,,,02,06,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,622,922
320,06,06E12078,00,05,1,01,27,,,,,,,,,2,04,70,50,15,00,,,,,,1,01,2,03,3,02,,2,,,1,27,8,,,,4,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,,1,1,,,,,,1,2,3,,,,,03,01,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,385,1908
320,06,06E11842,00,03,1,03,27,29,38,,,,,,,,,,,,,,,,,,1,03,,,,,1,2,,,1,38,8,1,,,,1,,,,,,,,,,,2811,2,1,1,6222,6,6,2,,,1,40,1,,,,1,,,,2,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,4,5,,1,2,3,4,5,,,03,06,1,1,1,0,0,0,1,6,6,1,4,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,523,1146
320,06,06E12109,00,01,1,01,27,,,,,,,,,,,,,,,,,,,,1,01,2,01,,,,2,,4,1,27,3,,,,4,,2,,,,,,,,,,9221,2,2,2,2361,4,1,5,4,6,1,12,2,2,,,1,,,,4,1,,,1,07,2,,,,,,,,,,,,,,,2,1,1,1,1,2,,,,,,,5,2,1,1,1,2,,,2,,,,,,,,,3,,,,,01,03,1,1,1,0,0,0,1,4,1,2,1,2,4,0,0,0,0,1,1,1,2,0,0,0,0,0,264,334
320,06,06E10121,00,01,,,,,,,,,,,,2,01,75,,,,,,,,,,,2,01,,,,2,,4,2,75,2,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,2,,,,,,2,3,4,,,,01,01,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,289,305
320,06,06E12156,00,02,1,01,17,,,,,,,,,2,01,38,,,,,,,,,1,01,2,01,3,01,,2,,4,2,38,3,1,,,,2,,03,,,3,1,,,,,5116,2,1,1,7221,6,1,5,3,,2,,,1,21,06,1,,,,4,1,,,1,02,2,,,,,,,,,,,,,,,1,4,,1,1,1,3,3,,,,,5,2,1,1,,2,3,,1,,,,,5,,1,2,3,4,,,,02,02,1,1,1,0,0,0,1,6,1,1,7,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,499,538
320,06,06E12209,00,02,1,01,47,,,,,,,,,2,01,36,,,,,,,,,1,02,2,02,3,01,,2,3,,2,36,4,,,3,,1,,,,,,,,,,,5211,2,5,1,8121,6,1,5,3,,1,15,2,1,30,06,,2,,,4,2,1,1,3,,2,,,,,,,,,,,,,,,1,1,1,1,2,,,,,,,,5,2,1,1,,,,4,1,,,,,5,,,2,3,4,5,,,02,05,1,1,1,0,0,0,2,6,1,1,2,2,4,3,1,0,1,1,1,2,1,0,0,0,0,0,350,615
320,06,06E10834,00,05,1,02,42,16,,,,,,,,2,03,39,11,14,,,,,,,1,02,,,3,03,1,2,,4,2,39,4,,2,,,1,,,,,,,,,,,3211,2,4,1,5611,6,1,4,,,1,48,2,1,60,06,,2,,,4,2,1,5,3,,2,,,,,,,,,,,,,,,1,1,1,1,2,,,,,,,,5,1,2,1,1,,,,1,,,,4,,,1,2,3,4,5,,,01,07,1,1,1,0,0,0,2,6,1,1,4,2,4,3,1,0,0,2,1,1,1,0,0,0,0,0,904,1535
320,06,06E11193,00,05,1,03,54,21,16,,,,,,,2,02,45,23,,,,,,,,1,05,2,04,3,01,,,,,2,23,3,1,,,,1,,,,,,,,,,,6114,2,2,1,1110,1,3,1,,,1,36,1,,,,1,,,,4,1,,,2,,2,,,,,,,,,,,,,,,2,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,2,,,5,,1,2,3,4,5,,,05,06,1,1,1,0,0,0,1,1,3,2,4,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,302,1345
320,06,06E11211,00,02,,,,,,,,,,,,2,02,11,37,,,,,,,,1,01,,,3,01,,,,,2,37,3,1,,,,1,,,,,,,,,,,9611,2,1,3,8140,,,,,,1,36,1,,,,1,,,,4,1,,,1,04,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,2,,,,,1,2,3,4,,,,01,01,1,1,1,0,0,0,1,6,7,2,4,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,471,538
320,06,06E11466,00,07,1,04,26,23,50,04,,,,,,2,03,26,23,05,,,,,,,1,04,2,01,3,02,,2,,,2,26,3,,,,4,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,,,,5,,1,2,3,4,,,,05,05,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,210,2168
320,06,06E12116,00,03,1,01,62,,,,,,,,,2,02,56,14,,,,,,,,1,01,2,02,3,01,,2,,4,2,56,3,,2,,,1,,,,,,,,,,,7342,2,5,2,3150,3,1,5,3,,1,35,1,,,,,2,,,4,2,1,2,1,04,2,,,,,,,,,,,,,,,1,1,1,1,2,,,,,,3,,,1,2,1,,2,,,1,1,,,,,,1,2,3,4,5,,,02,07,1,1,1,0,0,0,2,3,1,1,4,2,4,0,0,0,0,2,1,1,1,0,0,0,0,0,427,807
320,06,06E10298,00,04,1,03,50,27,23,,,,,,,2,01,50,,,,,,,,,1,04,2,02,3,01,1,2,,4,1,27,8,1,,,,1,,,,,,,,,,,9621,2,6,2,4651,5,1,5,3,,1,15,1,,,,,,3,,4,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,4,1,2,,,,,,,5,1,2,2,,,,,1,,,,,5,,1,2,3,4,,,,04,05,2,1,1,0,0,0,3,5,1,1,2,2,4,0,0,0,0,2,2,3,1,0,0,0,0,0,461,1527
320,06,06E10844,00,01,,,,,,,,,,,,2,01,41,,,,,,,,,1,01,2,01,,,,2,,4,2,41,4,1,,,,1,,,,,,,,,,,4211,2,1,1,4611,5,6,4,,,1,39,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,1,2,1,2,,,,,,,5,2,2,2,,,,,1,1,,,,5,,1,2,3,4,,,,01,06,1,1,1,0,0,0,1,5,6,1,4,1,4,0,0,0,0,2,2,3,1,0,0,0,0,0,289,307
320,06,06E10474,00,04,1,03,38,20,22,,,,,,,2,01,38,,,,,,,,,1,04,,,,,,2,,,1,38,2,1,,,,1,,,,,,,,,,,6114,2,1,1,1110,1,6,1,,,1,48,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,1,1,2,1,2,,,,,,,5,2,2,1,,2,,,1,1,,,4,,,1,,3,4,,,,04,06,1,1,1,0,0,0,1,1,6,2,4,1,4,0,0,0,0,2,1,1,1,0,0,0,0,0,256,1317
320,06,06E10723,00,05,1,03,70,28,03,,,,,,,2,02,63,23,,,,,,,,1,02,2,02,,,,,,,2,23,3,1,,,,1,,,,,,,,,,,5312,2,1,1,9314,7,6,3,,,1,36,1,,,,1,,,,1,1,,,3,,2,,,,,,,,,,,,,,,1,2,3,2,1,2,,,,,,,5,2,1,1,,2,,,1,1,2,3,4,5,,1,,3,4,,,,02,05,1,1,1,0,0,0,1,7,6,1,4,1,4,0,0,0,0,1,1,1,1,0,0,0,0,0,302,1345
320,06,06E11628,00,04,1,01,54,,,,,,,,,2,03,47,24,06,,,,,,,1,01,2,02,3,01,,2,,,2,43,2,,,,4,,4,,,,,,,2,1,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,2,,,1,1,2,,,5,,1,,3,4,,,,02,06,1,2,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,377,1220
320,06,06E11973,00,04,1,02,30,28,,,,,,,,2,02,29,60,,,,,,,,1,03,2,01,,,,2,,4,2,60,2,,,,4,,4,,,,,,,2,1,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,1,2,,,,,1,,3,4,,,,03,06,1,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,280,1220
320,06,06E12609,00,07,1,04,80,38,37,11,,,,,,2,03,76,40,06,,,,,,,1,04,2,01,3,02,,2,,4,2,40,4,,,3,,1,,,,,,,,,,,5114,2,5,2,7221,6,1,5,4,1,1,28,1,,,,,2,,,4,2,1,5,1,04,1,1,,2,3,,5,,2,,,,,,4,1,1,3,1,2,,,,1,,,,,2,2,1,,2,,,1,1,,,4,5,,1,,3,4,,,,03,05,1,1,1,0,0,0,2,6,1,2,3,2,4,0,0,0,0,2,1,1,1,0,0,0,0,0,210,2150
